Name,Longitude,Latitude,grid_cell_elevation_ft,Date,Year,Month,ppt_mm,tmin_C,tmean_C,tmax_C
Big Slump,-114.872,45.1572,7139,1995-05,1995,5,87.122,-1.555555556,4.833333333,11.27777778
Big Slump,-114.872,45.1572,7139,1995-06,1995,6,102.108,2.166666667,8.666666667,15.16666667
Big Slump,-114.872,45.1572,7139,1995-07,1995,7,89.408,6,13.55555556,21.16666667
Big Slump,-114.872,45.1572,7139,1995-08,1995,8,75.184,4.944444444,13.61111111,22.27777778
Big Slump,-114.872,45.1572,7139,1995-09,1995,9,32.766,2.777777778,10.44444444,18.11111111
Big Slump,-114.872,45.1572,7139,1995-10,1995,10,86.868,-4.777777778,0.944444444,6.722222222
Big Slump,-114.872,45.1572,7139,1995-11,1995,11,172.72,-5.777777778,-1.888888889,2
Big Slump,-114.872,45.1572,7139,1995-12,1995,12,133.858,-10.5,-6.166666667,-1.888888889
Big Slump,-114.872,45.1572,7139,1996-01,1996,1,137.16,-12.38888889,-8.111111111,-3.833333333
Big Slump,-114.872,45.1572,7139,1996-02,1996,2,135.89,-11.44444444,-5.444444444,0.611111111
Big Slump,-114.872,45.1572,7139,1996-03,1996,3,77.216,-8.888888889,-2.611111111,3.666666667
Big Slump,-114.872,45.1572,7139,1996-04,1996,4,142.494,-4.944444444,1.111111111,7.166666667
Big Slump,-114.872,45.1572,7139,1996-05,1996,5,156.464,-2.388888889,3.222222222,8.833333333
Big Slump,-114.872,45.1572,7139,1996-06,1996,6,52.07,2.722222222,10.5,18.22222222
Big Slump,-114.872,45.1572,7139,1996-07,1996,7,8.636,7.055555556,15.72222222,24.44444444
Big Slump,-114.872,45.1572,7139,1996-08,1996,8,37.338,6.055555556,14.77777778,23.5
Big Slump,-114.872,45.1572,7139,1996-09,1996,9,42.418,0.222222222,7.444444444,14.66666667
Big Slump,-114.872,45.1572,7139,1996-10,1996,10,74.168,-3.333333333,2.777777778,8.888888889
Big Slump,-114.872,45.1572,7139,1996-11,1996,11,117.856,-7.055555556,-2.777777778,1.5
Big Slump,-114.872,45.1572,7139,1996-12,1996,12,230.124,-12.27777778,-8.222222222,-4.166666667
Big Slump,-114.872,45.1572,7139,1997-01,1997,1,145.288,-12.44444444,-7.611111111,-2.777777778
Big Slump,-114.872,45.1572,7139,1997-02,1997,2,79.756,-12.11111111,-6.166666667,-0.166666667
Big Slump,-114.872,45.1572,7139,1997-03,1997,3,114.554,-9.222222222,-2.833333333,3.611111111
Big Slump,-114.872,45.1572,7139,1997-04,1997,4,111.252,-7.388888889,-0.944444444,5.5
Big Slump,-114.872,45.1572,7139,1997-05,1997,5,46.99,0.055555556,7.166666667,14.22222222
Big Slump,-114.872,45.1572,7139,1997-06,1997,6,116.332,3.111111111,9.888888889,16.72222222
Big Slump,-114.872,45.1572,7139,1997-07,1997,7,94.996,5.388888889,13.22222222,21.05555556
Big Slump,-114.872,45.1572,7139,1997-08,1997,8,43.434,6.055555556,14.5,22.88888889
Big Slump,-114.872,45.1572,7139,1997-09,1997,9,57.912,3.166666667,10.5,17.88888889
Big Slump,-114.872,45.1572,7139,1997-10,1997,10,90.424,-2.944444444,2.333333333,7.666666667
Big Slump,-114.872,45.1572,7139,1997-11,1997,11,69.088,-6.777777778,-2.333333333,2.166666667
Big Slump,-114.872,45.1572,7139,1997-12,1997,12,52.578,-12.22222222,-7.444444444,-2.611111111
Big Slump,-114.872,45.1572,7139,1998-01,1998,1,110.998,-10.55555556,-6.444444444,-2.388888889
Big Slump,-114.872,45.1572,7139,1998-02,1998,2,51.308,-10.94444444,-5.333333333,0.333333333
Big Slump,-114.872,45.1572,7139,1998-03,1998,3,72.136,-8.944444444,-2.888888889,3.111111111
Big Slump,-114.872,45.1572,7139,1998-04,1998,4,78.74,-5.333333333,1.166666667,7.666666667
Big Slump,-114.872,45.1572,7139,1998-05,1998,5,117.348,-0.111111111,6.388888889,12.83333333
Big Slump,-114.872,45.1572,7139,1998-06,1998,6,102.108,0.944444444,7.444444444,13.94444444
Big Slump,-114.872,45.1572,7139,1998-07,1998,7,103.124,8.833333333,17.05555556,25.27777778
Big Slump,-114.872,45.1572,7139,1998-08,1998,8,10.414,7.722222222,16.33333333,24.94444444
Big Slump,-114.872,45.1572,7139,1998-09,1998,9,89.154,5.722222222,12.72222222,19.72222222
Big Slump,-114.872,45.1572,7139,1998-10,1998,10,33.528,-2.722222222,2.944444444,8.666666667
Big Slump,-114.872,45.1572,7139,1998-11,1998,11,145.034,-6.333333333,-3,0.333333333
Big Slump,-114.872,45.1572,7139,1998-12,1998,12,135.382,-13.5,-9.333333333,-5.166666667
Big Slump,-114.872,45.1572,7139,1999-01,1999,1,93.726,-9.888888889,-6,-2.055555556
Big Slump,-114.872,45.1572,7139,1999-02,1999,2,147.574,-11.83333333,-6.722222222,-1.611111111
Big Slump,-114.872,45.1572,7139,1999-03,1999,3,72.39,-9,-2.5,4
Big Slump,-114.872,45.1572,7139,1999-04,1999,4,54.61,-7.333333333,-0.5,6.333333333
Big Slump,-114.872,45.1572,7139,1999-05,1999,5,78.994,-2.277777778,4.444444444,11.22222222
Big Slump,-114.872,45.1572,7139,1999-06,1999,6,119.126,2.055555556,9,16
Big Slump,-114.872,45.1572,7139,1999-07,1999,7,19.05,5.555555556,14.27777778,23
Big Slump,-114.872,45.1572,7139,1999-08,1999,8,36.322,7.611111111,15.77777778,23.94444444
Big Slump,-114.872,45.1572,7139,1999-09,1999,9,18.288,0.888888889,9.111111111,17.33333333
Big Slump,-114.872,45.1572,7139,1999-10,1999,10,43.688,-1.166666667,5.388888889,11.88888889
Big Slump,-114.872,45.1572,7139,1999-11,1999,11,91.948,-4.055555556,0.555555556,5.222222222
Big Slump,-114.872,45.1572,7139,1999-12,1999,12,104.14,-9.666666667,-5.333333333,-0.944444444
Big Slump,-114.872,45.1572,7139,2000-01,2000,1,113.538,-11.5,-7.277777778,-3.055555556
Big Slump,-114.872,45.1572,7139,2000-02,2000,2,79.756,-8.666666667,-3.555555556,1.555555556
Big Slump,-114.872,45.1572,7139,2000-03,2000,3,67.056,-9,-2.444444444,4.166666667
Big Slump,-114.872,45.1572,7139,2000-04,2000,4,48.006,-3.5,3.277777778,10.11111111
Big Slump,-114.872,45.1572,7139,2000-05,2000,5,88.392,-0.333333333,5.944444444,12.22222222
